,date_utc,daily_count
1315,2014-12-03 00:00:00+00:00,4
1316,2014-12-04 00:00:00+00:00,3
1317,2014-12-05 00:00:00+00:00,3
1318,2014-12-06 00:00:00+00:00,0
1319,2014-12-07 00:00:00+00:00,1
1320,2014-12-08 00:00:00+00:00,3
1321,2014-12-09 00:00:00+00:00,7
1322,2014-12-10 00:00:00+00:00,10
1323,2014-12-11 00:00:00+00:00,7
1324,2014-12-12 00:00:00+00:00,7
1325,2014-12-13 00:00:00+00:00,0
1326,2014-12-14 00:00:00+00:00,0
1327,2014-12-15 00:00:00+00:00,17
1328,2014-12-16 00:00:00+00:00,17
1329,2014-12-17 00:00:00+00:00,13
1330,2014-12-18 00:00:00+00:00,26
1331,2014-12-19 00:00:00+00:00,10
1332,2014-12-20 00:00:00+00:00,0
1333,2014-12-21 00:00:00+00:00,0
1334,2014-12-22 00:00:00+00:00,22
1335,2014-12-23 00:00:00+00:00,9
1336,2014-12-24 00:00:00+00:00,2
1337,2014-12-25 00:00:00+00:00,0
1338,2014-12-26 00:00:00+00:00,3
1339,2014-12-27 00:00:00+00:00,0
1340,2014-12-28 00:00:00+00:00,0
1341,2014-12-29 00:00:00+00:00,7
1342,2014-12-30 00:00:00+00:00,8
1343,2014-12-31 00:00:00+00:00,7
1344,2015-01-01 00:00:00+00:00,0
1345,2015-01-02 00:00:00+00:00,6
1346,2015-01-03 00:00:00+00:00,0
1347,2015-01-04 00:00:00+00:00,0
1348,2015-01-05 00:00:00+00:00,10
1349,2015-01-06 00:00:00+00:00,18
1350,2015-01-07 00:00:00+00:00,10
1351,2015-01-08 00:00:00+00:00,11
1352,2015-01-09 00:00:00+00:00,9
1353,2015-01-10 00:00:00+00:00,0
1354,2015-01-11 00:00:00+00:00,1
1355,2015-01-12 00:00:00+00:00,15
1356,2015-01-13 00:00:00+00:00,10
1357,2015-01-14 00:00:00+00:00,10
1358,2015-01-15 00:00:00+00:00,6
1359,2015-01-16 00:00:00+00:00,14
1360,2015-01-17 00:00:00+00:00,0
1361,2015-01-18 00:00:00+00:00,0
1362,2015-01-19 00:00:00+00:00,1
1363,2015-01-20 00:00:00+00:00,13
1364,2015-01-21 00:00:00+00:00,7
1365,2015-01-22 00:00:00+00:00,11
1366,2015-01-23 00:00:00+00:00,10
1367,2015-01-24 00:00:00+00:00,2
1368,2015-01-25 00:00:00+00:00,0
1369,2015-01-26 00:00:00+00:00,18
1370,2015-01-27 00:00:00+00:00,16
1371,2015-01-28 00:00:00+00:00,14
1372,2015-01-29 00:00:00+00:00,11
1373,2015-01-30 00:00:00+00:00,10
1374,2015-01-31 00:00:00+00:00,0
1375,2015-02-01 00:00:00+00:00,0
1376,2015-02-02 00:00:00+00:00,7
1377,2015-02-03 00:00:00+00:00,28
1378,2015-02-04 00:00:00+00:00,17
1379,2015-02-05 00:00:00+00:00,16
1380,2015-02-06 00:00:00+00:00,8
1381,2015-02-07 00:00:00+00:00,1
1382,2015-02-08 00:00:00+00:00,0
1383,2015-02-09 00:00:00+00:00,10
1384,2015-02-10 00:00:00+00:00,16
1385,2015-02-11 00:00:00+00:00,6
1386,2015-02-12 00:00:00+00:00,12
1387,2015-02-13 00:00:00+00:00,7
1388,2015-02-14 00:00:00+00:00,0
1389,2015-02-15 00:00:00+00:00,0
1390,2015-02-16 00:00:00+00:00,2
1391,2015-02-17 00:00:00+00:00,12
1392,2015-02-18 00:00:00+00:00,12
1393,2015-02-19 00:00:00+00:00,6
1394,2015-02-20 00:00:00+00:00,14
1395,2015-02-21 00:00:00+00:00,1
1396,2015-02-22 00:00:00+00:00,1
1397,2015-02-23 00:00:00+00:00,15
1398,2015-02-24 00:00:00+00:00,9
1399,2015-02-25 00:00:00+00:00,16
1400,2015-02-26 00:00:00+00:00,14
1401,2015-02-27 00:00:00+00:00,23
1402,2015-02-28 00:00:00+00:00,0
1403,2015-03-01 00:00:00+00:00,0
1404,2015-03-02 00:00:00+00:00,14
1405,2015-03-03 00:00:00+00:00,9
1406,2015-03-04 00:00:00+00:00,19
1407,2015-03-05 00:00:00+00:00,7
1408,2015-03-06 00:00:00+00:00,4
1409,2015-03-07 00:00:00+00:00,0
1410,2015-03-08 00:00:00+00:00,0
1411,2015-03-09 00:00:00+00:00,10
1412,2015-03-10 00:00:00+00:00,15
1413,2015-03-11 00:00:00+00:00,16
1414,2015-03-12 00:00:00+00:00,14
1415,2015-03-13 00:00:00+00:00,6
1416,2015-03-14 00:00:00+00:00,0
1417,2015-03-15 00:00:00+00:00,0
1418,2015-03-16 00:00:00+00:00,12
1419,2015-03-17 00:00:00+00:00,8
1420,2015-03-18 00:00:00+00:00,15
1421,2015-03-19 00:00:00+00:00,12
1422,2015-03-20 00:00:00+00:00,5
1423,2015-03-21 00:00:00+00:00,0
1424,2015-03-22 00:00:00+00:00,0
1425,2015-03-23 00:00:00+00:00,6
1426,2015-03-24 00:00:00+00:00,6
1427,2015-03-25 00:00:00+00:00,16
1428,2015-03-26 00:00:00+00:00,9
1429,2015-03-27 00:00:00+00:00,2
1430,2015-03-28 00:00:00+00:00,0
1431,2015-03-29 00:00:00+00:00,0
1432,2015-03-30 00:00:00+00:00,30
1433,2015-03-31 00:00:00+00:00,23
1434,2015-04-01 00:00:00+00:00,16
1435,2015-04-02 00:00:00+00:00,9
1436,2015-04-03 00:00:00+00:00,1
1437,2015-04-04 00:00:00+00:00,0
1438,2015-04-05 00:00:00+00:00,0
1439,2015-04-06 00:00:00+00:00,15
1440,2015-04-07 00:00:00+00:00,10
1441,2015-04-08 00:00:00+00:00,15
1442,2015-04-09 00:00:00+00:00,9
1443,2015-04-10 00:00:00+00:00,9
1444,2015-04-11 00:00:00+00:00,0
1445,2015-04-12 00:00:00+00:00,3
1446,2015-04-13 00:00:00+00:00,13
1447,2015-04-14 00:00:00+00:00,21
1448,2015-04-15 00:00:00+00:00,6
1449,2015-04-16 00:00:00+00:00,22
1450,2015-04-17 00:00:00+00:00,12
1451,2015-04-18 00:00:00+00:00,1
1452,2015-04-19 00:00:00+00:00,1
1453,2015-04-20 00:00:00+00:00,13
1454,2015-04-21 00:00:00+00:00,8
1455,2015-04-22 00:00:00+00:00,13
1456,2015-04-23 00:00:00+00:00,13
1457,2015-04-24 00:00:00+00:00,11
1458,2015-04-25 00:00:00+00:00,2
1459,2015-04-26 00:00:00+00:00,4
1460,2015-04-27 00:00:00+00:00,14
1461,2015-04-28 00:00:00+00:00,19
1462,2015-04-29 00:00:00+00:00,20
1463,2015-04-30 00:00:00+00:00,20
1464,2015-05-01 00:00:00+00:00,13
1465,2015-05-02 00:00:00+00:00,0
1466,2015-05-03 00:00:00+00:00,2
1467,2015-05-04 00:00:00+00:00,17
1468,2015-05-05 00:00:00+00:00,24
1469,2015-05-06 00:00:00+00:00,17
1470,2015-05-07 00:00:00+00:00,17
1471,2015-05-08 00:00:00+00:00,16
1472,2015-05-09 00:00:00+00:00,2
1473,2015-05-10 00:00:00+00:00,0
1474,2015-05-11 00:00:00+00:00,25
1475,2015-05-12 00:00:00+00:00,12
1476,2015-05-13 00:00:00+00:00,13
1477,2015-05-14 00:00:00+00:00,8
1478,2015-05-15 00:00:00+00:00,21
1479,2015-05-16 00:00:00+00:00,2
1480,2015-05-17 00:00:00+00:00,2
1481,2015-05-18 00:00:00+00:00,12
1482,2015-05-19 00:00:00+00:00,3
1483,2015-05-20 00:00:00+00:00,8
1484,2015-05-21 00:00:00+00:00,11
1485,2015-05-22 00:00:00+00:00,10
1486,2015-05-23 00:00:00+00:00,1
1487,2015-05-24 00:00:00+00:00,1
1488,2015-05-25 00:00:00+00:00,2
1489,2015-05-26 00:00:00+00:00,7
1490,2015-05-27 00:00:00+00:00,17
1491,2015-05-28 00:00:00+00:00,9
1492,2015-05-29 00:00:00+00:00,13
1493,2015-05-30 00:00:00+00:00,0
1494,2015-05-31 00:00:00+00:00,1
1495,2015-06-01 00:00:00+00:00,6
1496,2015-06-02 00:00:00+00:00,18
1497,2015-06-03 00:00:00+00:00,5
1498,2015-06-04 00:00:00+00:00,18
1499,2015-06-05 00:00:00+00:00,10
1500,2015-06-06 00:00:00+00:00,0
1501,2015-06-07 00:00:00+00:00,0
1502,2015-06-08 00:00:00+00:00,16
1503,2015-06-09 00:00:00+00:00,10
1504,2015-06-10 00:00:00+00:00,18
1505,2015-06-11 00:00:00+00:00,12
1506,2015-06-12 00:00:00+00:00,6
1507,2015-06-13 00:00:00+00:00,1
1508,2015-06-14 00:00:00+00:00,1
1509,2015-06-15 00:00:00+00:00,19
1510,2015-06-16 00:00:00+00:00,21
1511,2015-06-17 00:00:00+00:00,13
1512,2015-06-18 00:00:00+00:00,10
1513,2015-06-19 00:00:00+00:00,9
1514,2015-06-20 00:00:00+00:00,2
1515,2015-06-21 00:00:00+00:00,2
1516,2015-06-22 00:00:00+00:00,16
1517,2015-06-23 00:00:00+00:00,16
1518,2015-06-24 00:00:00+00:00,19
1519,2015-06-25 00:00:00+00:00,14
1520,2015-06-26 00:00:00+00:00,8
1521,2015-06-27 00:00:00+00:00,4
1522,2015-06-28 00:00:00+00:00,0
1523,2015-06-29 00:00:00+00:00,26
1524,2015-06-30 00:00:00+00:00,8
1525,2015-07-01 00:00:00+00:00,23
1526,2015-07-02 00:00:00+00:00,12
1527,2015-07-03 00:00:00+00:00,1
1528,2015-07-04 00:00:00+00:00,0
1529,2015-07-05 00:00:00+00:00,0
1530,2015-07-06 00:00:00+00:00,7
1531,2015-07-07 00:00:00+00:00,10
1532,2015-07-08 00:00:00+00:00,7
1533,2015-07-09 00:00:00+00:00,6
1534,2015-07-10 00:00:00+00:00,13
1535,2015-07-11 00:00:00+00:00,0
1536,2015-07-12 00:00:00+00:00,0
1537,2015-07-13 00:00:00+00:00,15
1538,2015-07-14 00:00:00+00:00,7
1539,2015-07-15 00:00:00+00:00,6
1540,2015-07-16 00:00:00+00:00,7
1541,2015-07-17 00:00:00+00:00,5
1542,2015-07-18 00:00:00+00:00,0
1543,2015-07-19 00:00:00+00:00,1
1544,2015-07-20 00:00:00+00:00,5
1545,2015-07-21 00:00:00+00:00,4
1546,2015-07-22 00:00:00+00:00,4
1547,2015-07-23 00:00:00+00:00,6
1548,2015-07-24 00:00:00+00:00,15
1549,2015-07-25 00:00:00+00:00,0
1550,2015-07-26 00:00:00+00:00,0
1551,2015-07-27 00:00:00+00:00,16
1552,2015-07-28 00:00:00+00:00,14
1553,2015-07-29 00:00:00+00:00,20
1554,2015-07-30 00:00:00+00:00,21
1555,2015-07-31 00:00:00+00:00,7
1556,2015-08-01 00:00:00+00:00,0
1557,2015-08-02 00:00:00+00:00,2
1558,2015-08-03 00:00:00+00:00,11
1559,2015-08-04 00:00:00+00:00,22
1560,2015-08-05 00:00:00+00:00,15
1561,2015-08-06 00:00:00+00:00,23
1562,2015-08-07 00:00:00+00:00,11
1563,2015-08-08 00:00:00+00:00,0
1564,2015-08-09 00:00:00+00:00,2
1565,2015-08-10 00:00:00+00:00,16
1566,2015-08-11 00:00:00+00:00,26
1567,2015-08-12 00:00:00+00:00,25
1568,2015-08-13 00:00:00+00:00,30
1569,2015-08-14 00:00:00+00:00,26
1570,2015-08-15 00:00:00+00:00,0
1571,2015-08-16 00:00:00+00:00,4
1572,2015-08-17 00:00:00+00:00,19
1573,2015-08-18 00:00:00+00:00,12
1574,2015-08-19 00:00:00+00:00,26
1575,2015-08-20 00:00:00+00:00,19
1576,2015-08-21 00:00:00+00:00,18
1577,2015-08-22 00:00:00+00:00,0
1578,2015-08-23 00:00:00+00:00,1
1579,2015-08-24 00:00:00+00:00,14
1580,2015-08-25 00:00:00+00:00,19
1581,2015-08-26 00:00:00+00:00,20
1582,2015-08-27 00:00:00+00:00,15
1583,2015-08-28 00:00:00+00:00,11
1584,2015-08-29 00:00:00+00:00,0
1585,2015-08-30 00:00:00+00:00,2
1586,2015-08-31 00:00:00+00:00,16
1587,2015-09-01 00:00:00+00:00,14
1588,2015-09-02 00:00:00+00:00,20
1589,2015-09-03 00:00:00+00:00,12
1590,2015-09-04 00:00:00+00:00,9
1591,2015-09-05 00:00:00+00:00,0
1592,2015-09-06 00:00:00+00:00,0
1593,2015-09-07 00:00:00+00:00,1
1594,2015-09-08 00:00:00+00:00,16
1595,2015-09-09 00:00:00+00:00,24
1596,2015-09-10 00:00:00+00:00,21
1597,2015-09-11 00:00:00+00:00,17
1598,2015-09-12 00:00:00+00:00,2
1599,2015-09-13 00:00:00+00:00,1
1600,2015-09-14 00:00:00+00:00,12
1601,2015-09-15 00:00:00+00:00,27
1602,2015-09-16 00:00:00+00:00,28
1603,2015-09-17 00:00:00+00:00,18
1604,2015-09-18 00:00:00+00:00,6
1605,2015-09-19 00:00:00+00:00,0
1606,2015-09-20 00:00:00+00:00,0
1607,2015-09-21 00:00:00+00:00,11
1608,2015-09-22 00:00:00+00:00,13
1609,2015-09-23 00:00:00+00:00,13
1610,2015-09-24 00:00:00+00:00,27
1611,2015-09-25 00:00:00+00:00,4
1612,2015-09-26 00:00:00+00:00,4
1613,2015-09-27 00:00:00+00:00,0
1614,2015-09-28 00:00:00+00:00,9
1615,2015-09-29 00:00:00+00:00,29
1616,2015-09-30 00:00:00+00:00,11
1617,2015-10-01 00:00:00+00:00,18
1618,2015-10-02 00:00:00+00:00,7
1619,2015-10-03 00:00:00+00:00,1
1620,2015-10-04 00:00:00+00:00,0
1621,2015-10-05 00:00:00+00:00,11
1622,2015-10-06 00:00:00+00:00,7
1623,2015-10-07 00:00:00+00:00,17
1624,2015-10-08 00:00:00+00:00,17
1625,2015-10-09 00:00:00+00:00,7
1626,2015-10-10 00:00:00+00:00,0
1627,2015-10-11 00:00:00+00:00,0
1628,2015-10-12 00:00:00+00:00,9
1629,2015-10-13 00:00:00+00:00,23
1630,2015-10-14 00:00:00+00:00,12
1631,2015-10-15 00:00:00+00:00,14
1632,2015-10-16 00:00:00+00:00,7
1633,2015-10-17 00:00:00+00:00,0
1634,2015-10-18 00:00:00+00:00,0
1635,2015-10-19 00:00:00+00:00,20
1636,2015-10-20 00:00:00+00:00,8
1637,2015-10-21 00:00:00+00:00,14
1638,2015-10-22 00:00:00+00:00,15
1639,2015-10-23 00:00:00+00:00,7
1640,2015-10-24 00:00:00+00:00,2
1641,2015-10-25 00:00:00+00:00,0
1642,2015-10-26 00:00:00+00:00,27
1643,2015-10-27 00:00:00+00:00,18
1644,2015-10-28 00:00:00+00:00,18
1645,2015-10-29 00:00:00+00:00,20
1646,2015-10-30 00:00:00+00:00,14
1647,2015-10-31 00:00:00+00:00,2
1648,2015-11-01 00:00:00+00:00,0
1649,2015-11-02 00:00:00+00:00,21
1650,2015-11-03 00:00:00+00:00,16
1651,2015-11-04 00:00:00+00:00,17
1652,2015-11-05 00:00:00+00:00,20
1653,2015-11-06 00:00:00+00:00,12
1654,2015-11-07 00:00:00+00:00,0
1655,2015-11-08 00:00:00+00:00,2
1656,2015-11-09 00:00:00+00:00,37
1657,2015-11-10 00:00:00+00:00,20
1658,2015-11-11 00:00:00+00:00,17
1659,2015-11-12 00:00:00+00:00,20
1660,2015-11-13 00:00:00+00:00,14
1661,2015-11-14 00:00:00+00:00,1
1662,2015-11-15 00:00:00+00:00,0
1663,2015-11-16 00:00:00+00:00,23
1664,2015-11-17 00:00:00+00:00,14
1665,2015-11-18 00:00:00+00:00,27
1666,2015-11-19 00:00:00+00:00,27
1667,2015-11-20 00:00:00+00:00,19
1668,2015-11-21 00:00:00+00:00,0
1669,2015-11-22 00:00:00+00:00,0
1670,2015-11-23 00:00:00+00:00,20
1671,2015-11-24 00:00:00+00:00,26
1672,2015-11-25 00:00:00+00:00,13
1673,2015-11-26 00:00:00+00:00,0
1674,2015-11-27 00:00:00+00:00,11
1675,2015-11-28 00:00:00+00:00,2
1676,2015-11-29 00:00:00+00:00,0
1677,2015-11-30 00:00:00+00:00,11
1678,2015-12-01 00:00:00+00:00,20
1679,2015-12-02 00:00:00+00:00,25
1680,2015-12-03 00:00:00+00:00,20
1681,2015-12-04 00:00:00+00:00,11
1682,2015-12-05 00:00:00+00:00,1
1683,2015-12-06 00:00:00+00:00,2
1684,2015-12-07 00:00:00+00:00,25
1685,2015-12-08 00:00:00+00:00,18
1686,2015-12-09 00:00:00+00:00,14
1687,2015-12-10 00:00:00+00:00,12
1688,2015-12-11 00:00:00+00:00,10
1689,2015-12-12 00:00:00+00:00,0
1690,2015-12-13 00:00:00+00:00,1
1691,2015-12-14 00:00:00+00:00,12
1692,2015-12-15 00:00:00+00:00,24
1693,2015-12-16 00:00:00+00:00,27
1694,2015-12-17 00:00:00+00:00,24
1695,2015-12-18 00:00:00+00:00,20
1696,2015-12-19 00:00:00+00:00,1
1697,2015-12-20 00:00:00+00:00,0
1698,2015-12-21 00:00:00+00:00,15
1699,2015-12-22 00:00:00+00:00,14
1700,2015-12-23 00:00:00+00:00,7
1701,2015-12-24 00:00:00+00:00,12
1702,2015-12-25 00:00:00+00:00,0
1703,2015-12-26 00:00:00+00:00,0
1704,2015-12-27 00:00:00+00:00,0
1705,2015-12-28 00:00:00+00:00,8
1706,2015-12-29 00:00:00+00:00,18
1707,2015-12-30 00:00:00+00:00,13
1708,2015-12-31 00:00:00+00:00,12
1709,2016-01-01 00:00:00+00:00,0
1710,2016-01-02 00:00:00+00:00,1
1711,2016-01-03 00:00:00+00:00,3
1712,2016-01-04 00:00:00+00:00,19
1713,2016-01-05 00:00:00+00:00,15
1714,2016-01-06 00:00:00+00:00,16
1715,2016-01-07 00:00:00+00:00,12
1716,2016-01-08 00:00:00+00:00,11
1717,2016-01-09 00:00:00+00:00,0
1718,2016-01-10 00:00:00+00:00,2
1719,2016-01-11 00:00:00+00:00,18
1720,2016-01-12 00:00:00+00:00,19
1721,2016-01-13 00:00:00+00:00,11
1722,2016-01-14 00:00:00+00:00,15
1723,2016-01-15 00:00:00+00:00,4
1724,2016-01-16 00:00:00+00:00,0
1725,2016-01-17 00:00:00+00:00,0
1726,2016-01-18 00:00:00+00:00,2
1727,2016-01-19 00:00:00+00:00,8
1728,2016-01-20 00:00:00+00:00,17
1729,2016-01-21 00:00:00+00:00,12
1730,2016-01-22 00:00:00+00:00,16
1731,2016-01-23 00:00:00+00:00,0
1732,2016-01-24 00:00:00+00:00,1
1733,2016-01-25 00:00:00+00:00,26
1734,2016-01-26 00:00:00+00:00,23
1735,2016-01-27 00:00:00+00:00,13
1736,2016-01-28 00:00:00+00:00,15
1737,2016-01-29 00:00:00+00:00,15
1738,2016-01-30 00:00:00+00:00,0
1739,2016-01-31 00:00:00+00:00,1
1740,2016-02-01 00:00:00+00:00,28
1741,2016-02-02 00:00:00+00:00,30
1742,2016-02-03 00:00:00+00:00,14
1743,2016-02-04 00:00:00+00:00,15
1744,2016-02-05 00:00:00+00:00,20
1745,2016-02-06 00:00:00+00:00,1
1746,2016-02-07 00:00:00+00:00,0
1747,2016-02-08 00:00:00+00:00,20
1748,2016-02-09 00:00:00+00:00,16
1749,2016-02-10 00:00:00+00:00,11
1750,2016-02-11 00:00:00+00:00,8
1751,2016-02-12 00:00:00+00:00,6
1752,2016-02-13 00:00:00+00:00,0
1753,2016-02-14 00:00:00+00:00,1
1754,2016-02-15 00:00:00+00:00,0
1755,2016-02-16 00:00:00+00:00,19
1756,2016-02-17 00:00:00+00:00,17
1757,2016-02-18 00:00:00+00:00,9
1758,2016-02-19 00:00:00+00:00,10
1759,2016-02-20 00:00:00+00:00,0
1760,2016-02-21 00:00:00+00:00,0
1761,2016-02-22 00:00:00+00:00,20
1762,2016-02-23 00:00:00+00:00,6
1763,2016-02-24 00:00:00+00:00,15
1764,2016-02-25 00:00:00+00:00,24
1765,2016-02-26 00:00:00+00:00,27
1766,2016-02-27 00:00:00+00:00,0
1767,2016-02-28 00:00:00+00:00,0
1768,2016-02-29 00:00:00+00:00,30
1769,2016-03-01 00:00:00+00:00,23
1770,2016-03-02 00:00:00+00:00,14
1771,2016-03-03 00:00:00+00:00,14
1772,2016-03-04 00:00:00+00:00,9
1773,2016-03-05 00:00:00+00:00,0
1774,2016-03-06 00:00:00+00:00,0
1775,2016-03-07 00:00:00+00:00,13
1776,2016-03-08 00:00:00+00:00,8
1777,2016-03-09 00:00:00+00:00,20
1778,2016-03-10 00:00:00+00:00,11
1779,2016-03-11 00:00:00+00:00,7
1780,2016-03-12 00:00:00+00:00,0
1781,2016-03-13 00:00:00+00:00,1
1782,2016-03-14 00:00:00+00:00,16
1783,2016-03-15 00:00:00+00:00,30
1784,2016-03-16 00:00:00+00:00,12
1785,2016-03-17 00:00:00+00:00,13
1786,2016-03-18 00:00:00+00:00,10
1787,2016-03-19 00:00:00+00:00,0
1788,2016-03-20 00:00:00+00:00,0
1789,2016-03-21 00:00:00+00:00,16
1790,2016-03-22 00:00:00+00:00,11
1791,2016-03-23 00:00:00+00:00,27
1792,2016-03-24 00:00:00+00:00,15
1793,2016-03-25 00:00:00+00:00,2
1794,2016-03-26 00:00:00+00:00,0
1795,2016-03-27 00:00:00+00:00,0
1796,2016-03-28 00:00:00+00:00,31
1797,2016-03-29 00:00:00+00:00,12
1798,2016-03-30 00:00:00+00:00,9
1799,2016-03-31 00:00:00+00:00,10
1800,2016-04-01 00:00:00+00:00,10
1801,2016-04-02 00:00:00+00:00,3
1802,2016-04-03 00:00:00+00:00,1
1803,2016-04-04 00:00:00+00:00,16
1804,2016-04-05 00:00:00+00:00,35
1805,2016-04-06 00:00:00+00:00,14
1806,2016-04-07 00:00:00+00:00,17
1807,2016-04-08 00:00:00+00:00,21
1808,2016-04-09 00:00:00+00:00,0
1809,2016-04-10 00:00:00+00:00,0
1810,2016-04-11 00:00:00+00:00,16
1811,2016-04-12 00:00:00+00:00,14
1812,2016-04-13 00:00:00+00:00,10
1813,2016-04-14 00:00:00+00:00,13
1814,2016-04-15 00:00:00+00:00,8
1815,2016-04-16 00:00:00+00:00,0
1816,2016-04-17 00:00:00+00:00,1
1817,2016-04-18 00:00:00+00:00,14
1818,2016-04-19 00:00:00+00:00,10
1819,2016-04-20 00:00:00+00:00,14
1820,2016-04-21 00:00:00+00:00,20
1821,2016-04-22 00:00:00+00:00,7
1822,2016-04-23 00:00:00+00:00,0
1823,2016-04-24 00:00:00+00:00,0
1824,2016-04-25 00:00:00+00:00,8
1825,2016-04-26 00:00:00+00:00,21
1826,2016-04-27 00:00:00+00:00,21
1827,2016-04-28 00:00:00+00:00,21
1828,2016-04-29 00:00:00+00:00,9
1829,2016-04-30 00:00:00+00:00,1
1830,2016-05-01 00:00:00+00:00,0
1831,2016-05-02 00:00:00+00:00,32
1832,2016-05-03 00:00:00+00:00,19
1833,2016-05-04 00:00:00+00:00,15
1834,2016-05-05 00:00:00+00:00,27
1835,2016-05-06 00:00:00+00:00,14
1836,2016-05-07 00:00:00+00:00,0
1837,2016-05-08 00:00:00+00:00,0
1838,2016-05-09 00:00:00+00:00,20
1839,2016-05-10 00:00:00+00:00,22
1840,2016-05-11 00:00:00+00:00,10
1841,2016-05-12 00:00:00+00:00,10
1842,2016-05-13 00:00:00+00:00,11
1843,2016-05-14 00:00:00+00:00,0
1844,2016-05-15 00:00:00+00:00,0
1845,2016-05-16 00:00:00+00:00,27
1846,2016-05-17 00:00:00+00:00,21
1847,2016-05-18 00:00:00+00:00,16
1848,2016-05-19 00:00:00+00:00,16
1849,2016-05-20 00:00:00+00:00,10
1850,2016-05-21 00:00:00+00:00,0
1851,2016-05-22 00:00:00+00:00,1
1852,2016-05-23 00:00:00+00:00,46
1853,2016-05-24 00:00:00+00:00,12
1854,2016-05-25 00:00:00+00:00,15
1855,2016-05-26 00:00:00+00:00,15
1856,2016-05-27 00:00:00+00:00,17
1857,2016-05-28 00:00:00+00:00,0
1858,2016-05-29 00:00:00+00:00,0
1859,2016-05-30 00:00:00+00:00,0
1860,2016-05-31 00:00:00+00:00,28
1861,2016-06-01 00:00:00+00:00,19
1862,2016-06-02 00:00:00+00:00,9
1863,2016-06-03 00:00:00+00:00,22
1864,2016-06-04 00:00:00+00:00,0
1865,2016-06-05 00:00:00+00:00,2
1866,2016-06-06 00:00:00+00:00,15
1867,2016-06-07 00:00:00+00:00,15
1868,2016-06-08 00:00:00+00:00,16
1869,2016-06-09 00:00:00+00:00,13
1870,2016-06-10 00:00:00+00:00,10
1871,2016-06-11 00:00:00+00:00,1
1872,2016-06-12 00:00:00+00:00,0
1873,2016-06-13 00:00:00+00:00,11
1874,2016-06-14 00:00:00+00:00,19
1875,2016-06-15 00:00:00+00:00,27
1876,2016-06-16 00:00:00+00:00,12
1877,2016-06-17 00:00:00+00:00,22
1878,2016-06-18 00:00:00+00:00,0
1879,2016-06-19 00:00:00+00:00,0
1880,2016-06-20 00:00:00+00:00,18
1881,2016-06-21 00:00:00+00:00,18
1882,2016-06-22 00:00:00+00:00,14
1883,2016-06-23 00:00:00+00:00,19
1884,2016-06-24 00:00:00+00:00,25
1885,2016-06-25 00:00:00+00:00,8
1886,2016-06-26 00:00:00+00:00,0
1887,2016-06-27 00:00:00+00:00,15
1888,2016-06-28 00:00:00+00:00,24
1889,2016-06-29 00:00:00+00:00,30
1890,2016-06-30 00:00:00+00:00,25
1891,2016-07-01 00:00:00+00:00,8
1892,2016-07-02 00:00:00+00:00,0
1893,2016-07-03 00:00:00+00:00,0
1894,2016-07-04 00:00:00+00:00,0
1895,2016-07-05 00:00:00+00:00,11
1896,2016-07-06 00:00:00+00:00,19
1897,2016-07-07 00:00:00+00:00,12
1898,2016-07-08 00:00:00+00:00,19
1899,2016-07-09 00:00:00+00:00,1
1900,2016-07-10 00:00:00+00:00,0
1901,2016-07-11 00:00:00+00:00,25
1902,2016-07-12 00:00:00+00:00,11
1903,2016-07-13 00:00:00+00:00,21
1904,2016-07-14 00:00:00+00:00,22
1905,2016-07-15 00:00:00+00:00,12
1906,2016-07-16 00:00:00+00:00,0
1907,2016-07-17 00:00:00+00:00,0
1908,2016-07-18 00:00:00+00:00,17
1909,2016-07-19 00:00:00+00:00,23
1910,2016-07-20 00:00:00+00:00,12
1911,2016-07-21 00:00:00+00:00,13
1912,2016-07-22 00:00:00+00:00,7
1913,2016-07-23 00:00:00+00:00,0
1914,2016-07-24 00:00:00+00:00,1
1915,2016-07-25 00:00:00+00:00,15
1916,2016-07-26 00:00:00+00:00,26
1917,2016-07-27 00:00:00+00:00,25
1918,2016-07-28 00:00:00+00:00,18
1919,2016-07-29 00:00:00+00:00,15
1920,2016-07-30 00:00:00+00:00,3
1921,2016-07-31 00:00:00+00:00,0
1922,2016-08-01 00:00:00+00:00,24
1923,2016-08-02 00:00:00+00:00,15
1924,2016-08-03 00:00:00+00:00,22
1925,2016-08-04 00:00:00+00:00,21
1926,2016-08-05 00:00:00+00:00,8
1927,2016-08-06 00:00:00+00:00,0
1928,2016-08-07 00:00:00+00:00,0
1929,2016-08-08 00:00:00+00:00,18
1930,2016-08-09 00:00:00+00:00,19
1931,2016-08-10 00:00:00+00:00,13
1932,2016-08-11 00:00:00+00:00,15
1933,2016-08-12 00:00:00+00:00,11
1934,2016-08-13 00:00:00+00:00,0
1935,2016-08-14 00:00:00+00:00,0
1936,2016-08-15 00:00:00+00:00,44
1937,2016-08-16 00:00:00+00:00,25
1938,2016-08-17 00:00:00+00:00,9
1939,2016-08-18 00:00:00+00:00,12
1940,2016-08-19 00:00:00+00:00,16
1941,2016-08-20 00:00:00+00:00,11
1942,2016-08-21 00:00:00+00:00,0
1943,2016-08-22 00:00:00+00:00,27
1944,2016-08-23 00:00:00+00:00,22
1945,2016-08-24 00:00:00+00:00,21
1946,2016-08-25 00:00:00+00:00,23
1947,2016-08-26 00:00:00+00:00,8
1948,2016-08-27 00:00:00+00:00,2
1949,2016-08-28 00:00:00+00:00,0
